asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url,is_financial,financial_confidence,financial_label
TTE,Company,TTE,KEYWORD_SEARCH,Engineered microbes use light to build new molecules,"Los Angeles CA (SPX) Feb 02, 2026


Researchers are developing new ways to reprogram the cellular machinery of microbes such as yeast and bacteria so they can manufacture useful products for medicine and industry. A team at the Carl R. Woese Institute for Gen…",Space Daily,2026-02-03T10:10:23Z,Positive,0.9876348376274108,0.0123651837930083,0.9876348376274108,https://www.spacedaily.com/reports/Engineered_microbes_use_light_to_build_new_molecules_999.html,0,0.00025790606741793454,Non-Financial
TTE,Company,TTE,KEYWORD_SEARCH,Nintendo net sales up 99.3% as Switch 2 shifts 17.37m units,"Japanese platform holder Nintendo continues to report impressive financial results, buoyed by the success of its Switch 2 hardware. Read more",GamesIndustry.biz,2026-02-03T10:09:38Z,Positive,0.9895977973937988,0.0104021225124597,0.9895977973937988,https://www.gamesindustry.biz/nintendo-net-sales-up-993-as-switch-2-shifts-1737m-units,0,0.004673359449952841,Non-Financial
TTE,Company,TTE,KEYWORD_SEARCH,"Collective Labour Agreements: Debate on the bill starts tomorrow in Parliament, the main points","The bill incorporates the historic National Social Agreement between the Government and the National Social Partners signed 2 months ago
The post Collective Labour Agreements: Debate on the bill starts tomorrow in Parliament, the main points appeared first on…",Protothema.gr,2026-02-03T10:03:32Z,Negative,0.5633777379989624,0.5633777379989624,0.43662229180336,https://en.protothema.gr/2026/02/03/collective-labour-agreements-debate-on-the-bill-starts-tomorrow-in-parliament-the-main-points/,0,0.0028388940263539553,Non-Financial
TTE,Company,TTE,KEYWORD_SEARCH,She grew up with 7 siblings in Fort Wayne. How this volleyball star became 'a pure friend',Indy Ignite rookie Cara Cresse shared one bathroom with seven siblings in a mid-sized Fort Wayne home. Here's why people gravitate toward the former Louisville volleyball star:,The Indianapolis Star,2026-02-03T10:02:19Z,Positive,0.7382665872573853,0.2617334425449371,0.7382665872573853,https://www.indystar.com/story/sports/2026/02/03/indy-ignite-volleyball-rookie-cara-cresse-siblings-piano-louisville-christian-faith-friends/88388136007/,0,3.935767017537728e-05,Non-Financial
TTE,Company,TTE,KEYWORD_SEARCH,Strategy Announces New Buy Even As Crash Threatens Cost Basis: 855 Bitcoin Added,"Strategy’s Bitcoin holdings are in danger of going underwater after the latest price plunge, but that hasn’t stopped the firm from unveiling a new buy. Strategy Has Bought Another $75.3 Million Worth Of Bitcoin In a new post on X, Strategy co-founder and chai…",Bitcoinist,2026-02-03T10:00:09Z,Negative,0.928533673286438,0.928533673286438,0.0714663341641426,https://bitcoinist.com/strategy-new-buy-crash-cost-basis-855-bitcoin-added/,0,0.12305614352226257,Non-Financial
TTE,Company,TTE,KEYWORD_SEARCH,Gruve raises $50 million to solve what its CEO calls AI's biggest problem: power,"Gruve, led by CEO Tarun Raisoni, secures $50M to boost AI inference capacity, tapping unused US data center power for efficient operations.",Business Insider,2026-02-03T10:00:01Z,Positive,0.961280107498169,0.0387198589742183,0.961280107498169,https://www.businessinsider.com/gruve-raises-50m-ai-power-infrastructure-2026-1,0,0.036631349474191666,Non-Financial
TTE,Company,TTE,KEYWORD_SEARCH,Announcing SotM 2026 Travel Grant Program,"The State of the Map Organizing Committee provides a Travel Grant Programme (TGP) to facilitate accessibility and diversity at the global SotM 2026 Conference, which will happen in Paris, France, August 28-30.  Taking into consideration the success of last ye…",Openstreetmap.org,2026-02-03T10:00:00Z,Positive,0.994028091430664,0.0059719337150454,0.994028091430664,https://blog.openstreetmap.org/2026/02/03/announcing-sotm-2026-travel-grant-program/,0,0.0015917622949928045,Non-Financial
TTE,Company,TTE,KEYWORD_SEARCH,"Spain’s mass regularisation for 500,000 undocumented migrants is not extreme, unprecedented or opportunistic",Pedro Sánchez’ government is opening legal channels for residency.,The Conversation Africa,2026-02-03T09:58:13Z,Positive,0.929714024066925,0.0702859535813331,0.929714024066925,https://theconversation.com/spains-mass-regularisation-for-500-000-undocumented-migrants-is-not-extreme-unprecedented-or-opportunistic-274875,0,8.459908713120967e-05,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,Air Crash Investigation S26E08 HDTV x264-KUMU15,"Season 26, Episode 08 – “Moments from Touchdown (Yeti Airlines Flight 691)”While a passenger live streams the final approach to a Nepali airport, Yeti Airlines Flight 691 falls from the sky. At the crash site, investigators find a scene of utter annihilation.…",Rlsbb.to,2026-02-03T10:35:18Z,Negative,0.957481324672699,0.957481324672699,0.0425186194479465,https://post.rlsbb.to/air-crash-investigation-s26e08-hdtv-x264-kumu15/,0,6.747573934262618e-05,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,“Stay Crazy Japan”: 48 Interesting Pics That Show Why Japan Is A Country Like No Other,"Every country boasts its unique charm, whether it’s the people, the food, the nature, or anything else, for that matter, that creates it. And while what captivates people the most differs from visitor to visitor, some places seem to leave many of them fascina…",Boredpanda.com,2026-02-03T10:28:25Z,Negative,0.8151381611824036,0.8151381611824036,0.1848618686199188,https://www.boredpanda.com/interesting-pics-japan-msn-3/,0,0.00015266917762346566,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,"LeBron James and Los Angeles Lakers, the end of their story: They are ready to file for divorce","During eight long years, the marriage between LeBron James and the Los Angeles Lakers has defined the modern NBA. Their partnership has brought a championship banner back to LA in",Marca,2026-02-03T10:12:28Z,Negative,0.5835448503494263,0.5835448503494263,0.4164551794528961,https://www.marca.com/en/basketball/nba/los-angeles-lakers/2026/02/03/6981c9f5268e3ec7658b45c8.html,0,2.9185575840529054e-05,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,What Edward Said Teaches Us About Gaza,"Alaa Alqaisi



On Palestine and the geography of vanishing.




The post What Edward Said Teaches Us About Gaza appeared first on The Nation.",Thenation.com,2026-02-03T10:00:00Z,Positive,0.6703824996948242,0.3296175301074981,0.6703824996948242,https://www.thenation.com/article/world/edward-said-gaza/,0,3.199022830813192e-05,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,Universal Orlando’s Super Bowl Ad Turns Sibling Rivalry Into Thrills,Universal Orlando Resorts is hoping viewers will be in the mood for thrills with its Super Bowl ad.,Adweek,2026-02-03T10:00:00Z,Positive,0.8169059753417969,0.1830940842628479,0.8169059753417969,https://www.adweek.com/brand-marketing/universal-orlandos-super-bowl-ad-turns-sibling-rivalry-into-thrills/,1,0.9979877471923828,Financial
AIR,Company,AIR,KEYWORD_SEARCH,Moscow denounces terrorist attack at Niger airport,Russia’s Foreign Ministry has said Moscow remains committed to strengthening the combat capacity of security forces in the Sahel Read Full Article at RT.com,RT,2026-02-03T09:55:23Z,Positive,0.9693976640701294,0.0306023731827735,0.9693976640701294,https://www.rt.com/africa/631900-moscow-denounces-terrorist-attack-niger-airport/,0,5.15391438966617e-05,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,Chelsea building momentum - so why the boos?,"It's been a long time since I have seen such a dramatic change of feeling from a support in 45 minutes. At half-time and 2-0 down to West Ham, there was mutiny in the air. Chelsea were awful and the changes made since the win in Naples on Wednesday had been d…",BBC News,2026-02-03T09:51:14Z,Negative,0.9722577929496764,0.9722577929496764,0.0277422647923231,https://www.bbc.com/sport/football/articles/c4g01m8d1n1o?xtor=AL-72-%5Bpartner%5D-%5Byahoo.north.america%5D-%5Bheadline%5D-%5Bsport%5D-%5Bbizdev%5D-%5Bisapi%5D,0,2.9621263820445165e-05,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,"Switch finally surpasses the Nintendo DS to become company's best-selling console, ever",The Nintendo Switch has surpassed the DS to become the company's best selling console ever. Read more,Eurogamer.net,2026-02-03T09:47:25Z,Positive,0.8715044856071472,0.1284955590963363,0.8715044856071472,https://www.eurogamer.net/switch-finally-surpasses-the-nintendo-ds-to-become-companys-best-selling-console-ever,0,0.0006568427779711783,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,"US TV presenter's mother was abducted, sheriff suspects","US authorities say they are investigating the disappearance of Nancy Guthrie, the mother of Savannah Guthrie, as a suspected crime. Savannah Guthrie is a US journalist and television presenter who co-anchors NBC's Today morning programme.",RTE,2026-02-03T09:45:50Z,Negative,0.8969348073005676,0.8969348073005676,0.1030651479959487,https://www.rte.ie/entertainment/2026/0203/1556477-us-tv-presenters-mother-was-abducted-sheriff-suspects/,0,0.00015133977285586298,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,Why This Air Conditioner Filter Took Design Cues from Your Toolbox,Why This Air Conditioner Filter Took Design Cues from Your ToolboxLet me tell you about something that caught my eye recently. When was the last time you actually looked forward to cleaning your air conditioner...,Yanko Design,2026-02-03T09:45:33Z,Positive,0.8354716300964355,0.1645283252000808,0.8354716300964355,https://www.yankodesign.com/2026/02/03/why-this-air-conditioner-filter-took-design-cues-from-your-toolbox/,0,0.00020821893122047186,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,PakBrite Carbon Capsule Pro Waterproof Storage and Integrated Taillight,Cleverly thought out and it works well – but an expensive and unsightly solution in search of a problem 7/10,road.cc,2026-02-03T09:45:00Z,Positive,0.5713736414909363,0.4286263883113861,0.5713736414909363,https://road.cc/content/review/pakbrite-carbon-capsule-pro-waterproof-storage-and-taillight-317775,0,3.6045039450982586e-05,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,Russian Captain Found Guilty Over Crew Member’s Death in US Tanker Crash,The Russian captain of a container ship that crashed into a U.S. tanker off the east coast of Britain in March last year was found guilty in a London court on Monday of causing the death of a crew member …,Insurance Journal,2026-02-03T09:36:50Z,Negative,0.9213463664054872,0.9213463664054872,0.0786536261439323,https://www.insurancejournal.com/news/international/2026/02/03/856532.htm,0,0.00022744898160453886,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,President Pezeshkian orders resumption of nuclear talks with US: Reports,"President Masoud Pezeshkian has ordered the resumption of talks with the United States over Iran's nuclear program, according to reports.",Globalsecurity.org,2026-02-03T09:36:10Z,Positive,0.6790143847465515,0.3209856450557709,0.6790143847465515,https://www.globalsecurity.org/wmd/library/news/iran/2026/02/iran-260202-presstv04.htm,0,4.1883133235387504e-05,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,Notepad++ infrastructure hack likely tied to China-nexus APT Lotus Blossom,"Rapid7 researchers say the Notepad++ hosting breach is likely linked to the China-nexus Lotus Blossom APT group. Recently, the Notepad++ maintainer revealed that nation-state hackers compromised the hosting provider’s infrastructure, redirecting update traffi…",Securityaffairs.com,2026-02-03T09:35:23Z,Negative,0.9706801176071168,0.9706801176071168,0.0293198563158512,https://securityaffairs.com/187570/apt/notepad-infrastructure-hack-likely-tied-to-china-nexus-apt-lotus-blossom.html,0,9.113914711633697e-05,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,Air India begins inspection of Boeing 787 fleet after fuel switch issue,"Air India has started inspection of the fuel control switches in its Boeing 787 planes following the incident of a switch malfunctioning in an aircraft that operated a flight from London Heathrow to Bengaluru on Sunday, sources said.",BusinessLine,2026-02-03T09:32:04Z,Negative,0.8549341559410095,0.8549341559410095,0.1450658589601516,https://www.thehindubusinessline.com/economy/logistics/air-india-begins-inspection-of-boeing-787-fleet-after-fuel-switch-issue/article70586837.ece,1,0.9978384375572205,Financial
AIR,Company,AIR,KEYWORD_SEARCH,Zendaya's got a secret that could ruin a wedding in full The Drama trailer,"Since 2007, Jezebel has been the Internet's most treasured source for everything celebrities, sex, and politics...with teeth.",Jezebel,2026-02-03T09:31:52Z,Negative,0.927520751953125,0.927520751953125,0.0724792852997779,https://www.jezebel.com/the-drama-full-trailer-robert-pattinson-zendaya,0,6.009874778101221e-05,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,Gooloo A3 Jump Starter 3000a with Air Compressor US$56.69 (~A$82.09) AU Stock Delivered @ GOOLOO Global Warehouse Store AliExpre,All time low price on this previously popular Gooloo jump starter and air compressor combo unit with stock shipping from Gooloo Australia. Stack with 13% cashback at TopCashback for further …,Ozbargain.com.au,2026-02-03T09:31:02Z,Negative,0.9493247866630554,0.9493247866630554,0.0506751649081707,https://www.ozbargain.com.au/node/946691,1,0.9956492781639099,Financial
AIR,Company,AIR,KEYWORD_SEARCH,Sabrina Carpenter Finds Her Perfect Man in Pringles Super Bowl Ad,Pringles' Super Bowl 60 ad stars Sabrina Carpenter and leans into her persona.,Adweek,2026-02-03T09:30:00Z,Positive,0.6710635423660278,0.3289364576339721,0.6710635423660278,https://www.adweek.com/brand-marketing/sabrina-carpenter-finds-her-perfect-man-in-pringles-super-bowl-ad/,1,0.8340872526168823,Financial
AIR,Company,AIR,KEYWORD_SEARCH,Nestlé Waters & Premium Beverages sets sights on ‘better4you’ beverage growth,"The drinks company's chief growth officer on creating a ‘better4you’ beverages portfolio in sync with contemporary consumers.
Source",Marketing Week,2026-02-03T09:25:37Z,Positive,0.9939149022102356,0.006085128057748,0.9939149022102356,https://www.marketingweek.com/nestle-waters-premium-beverages-better4you/,0,0.0006619740161113441,Non-Financial
AIR,Company,AIR,KEYWORD_SEARCH,Travel Industry to Congress: End Shutdowns That Punish Workers and Disrupt Americans,"Today, with the House heading back to Washington, D.C., to vote on a government funding package, U.S. Travel, Airlines for America, and the American Hotel & Lodging Association issued the following joint statement: We saw firsthand how government sh...",Hospitality Net,2026-02-03T09:25:11Z,Negative,0.9702824354171752,0.9702824354171752,0.029717493802309,https://www.hospitalitynet.org/news/4130710.html,1,0.9717259407043457,Financial
AIR,Company,AIR,KEYWORD_SEARCH,"Curtain Trends 2026 – Colors, Fabrics, & Styling Tips","The trends of curtains are not shifting as quickly as 2026 seems to suggest. Homes are more intimate, calm, and not that concerned with declarations. Neither are curtains used as a background anymore. They determine the sensation that rooms have in the daytim…",Ahouseinthehills.com,2026-02-03T09:09:58Z,Negative,0.7970510721206665,0.7970510721206665,0.2029489129781723,https://ahouseinthehills.com/curtain-trends-2026-colors-fabrics-styling-tips/,1,0.9722232818603516,Financial
AIR,Company,AIR,KEYWORD_SEARCH,Iran’s president seeks 'fair and equitable negotiations' with the United States,"PARIS: Iranian President Masoud Pezeshkian confirmed on Tuesday (Feb 3) that he had ordered the start of nuclear talks with the United States, after his counterpart Donald Trump threatened ""bad things"" if no deal",CNA,2026-02-03T09:07:34Z,Negative,0.9495137333869934,0.9495137333869934,0.0504863113164901,https://www.channelnewsasia.com/world/irans-president-seeks-fair-and-equitable-negotiations-united-states-5903006,0,7.576930511277169e-05,Non-Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,"India–US deal puts textile, apparel exporters back in the lead","The India-US deal, combined with the expected gains from FTAs with the European Union and the UK, gives Indian apparel exporters an advantage over their peers in Vietnam and Bangladesh.",Livemint,2026-02-03T09:33:55Z,Positive,0.9737969040870668,0.0262030716985464,0.9737969040870668,https://www.livemint.com/industry/india-us-textile-deal-apparel-exports-competitive-advantage-global-markets-11770105745951.html,1,0.9989005327224731,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,"Engineers India in talks to develop Guyana's first oil refinery, says CMD Vartika Shukla","EIL is pursuing a project management role in Guyana's first oil refinery, crucial for India's energy strategy. As a significant oil importer, India seeks preferential rates and aims to strengthen ties with Guyana to ensure stable oil supply as demand grows.",Livemint,2026-02-03T09:07:17Z,Positive,0.9944791793823242,0.0055208494886755,0.9944791793823242,https://www.livemint.com/companies/engineers-india-eil-guyana-oil-refinery-vartika-shukla-imports-energy-security-11770088740037.html,1,0.9916993379592896,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,Immediate halt of Russian crude oil imports to India unlikely soon,"The announcement of the US-India trade deal includes removing the 25% penal tariffs on India, with the latter agreeing to stop purchases of crude oil from Russia",BusinessLine,2026-02-03T08:55:54Z,Negative,0.9507989287376404,0.9507989287376404,0.0492010153830051,https://www.thehindubusinessline.com/markets/commodities/immediate-halt-of-russian-crude-oil-imports-to-india-unlikely-soon/article70586586.ece,1,0.9996048808097839,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,Grace Dent’s Agent Milly Bell Exiting InterTalent After Five Years To Launch New Venture,"EXCLUSIVE: Milly Bell, InterTalent’s Head of Creators who reps the likes of Nella Rose and Grace Dent, is exiting the London agency after five years. Bell is leaving to set up a new venture, with details still being ironed out. She has been at InterTalent sin…",Deadline,2026-02-03T08:47:57Z,Negative,0.8090133666992188,0.8090133666992188,0.1909866333007812,http://deadline.com/2026/02/intertalent-milly-bell-grace-dent-nella-rose-exiting-1236706192/,1,0.9994606375694275,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,Top Indian Solar Panel Maker Sees US Trade Deal Reviving Exports,"Saatvik Green Energy Ltd., one of India’s top solar panel makers, said it expects the country’s trade deal with the US to revive exports of solar products to the world’s largest economy.",Financial Post,2026-02-03T08:40:25Z,Positive,0.9938056468963624,0.0061943368054926,0.9938056468963624,https://financialpost.com/pmn/business-pmn/top-indian-solar-panel-maker-sees-us-trade-deal-reviving-exports,1,0.6927732229232788,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,India’s Russian Oil Dilemma Threatens to Shake Global Markets,"The immediate suspension of crude oil imports from Russia on the part of India would present a major disruption for global oil markets, Moody’s warned today, following the announcement of a trade deal between New Delhi and Washington. “Even though India has r…",OilPrice.com,2026-02-03T08:07:41Z,Negative,0.9696862101554872,0.9696862101554872,0.0303138494491577,https://oilprice.com/Latest-Energy-News/World-News/Indias-Russian-Oil-Dilemma-Threatens-to-Shake-Global-Markets.html,1,0.9986603260040283,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,Here's how much Ghana lost in crude oil earnings in second half of 2025,"Ghana earned far less money from crude oil sales in the second half of 2025 compared to the same period in 2024, according to the Bank of Ghana.",GhanaWeb,2026-02-03T07:49:06Z,Negative,0.9614015221595764,0.9614015221595764,0.0385984927415847,https://www.ghanaweb.com/GhanaHomePage/business/Here-s-how-much-Ghana-lost-in-crude-oil-earnings-in-second-half-of-2025-2019984,1,0.9918423891067505,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,India–US trade deal: The elephant in the room everyone is watching,"India-US trade deal has put agriculture in the spotlight. While US officials highlight significant agricultural exports, Indian officials emphasize broader opportunities. Details remain scarce, particularly regarding specific agricultural products and quantit…",The Times of India,2026-02-03T07:48:27Z,Negative,0.9100890159606934,0.9100890159606934,0.0899109616875648,https://economictimes.indiatimes.com/news/economy/foreign-trade/indiaus-trade-deal-the-elephant-in-the-room-everyone-is-watching/articleshow/127879546.cms,1,0.9985257983207703,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,India–US trade deal: The elephant in the room everyone is watching,"India-US trade deal has put agriculture in the spotlight. While US officials highlight significant agricultural exports, Indian officials emphasize broader opportunities. Details remain scarce, particularly regarding specific agricultural products and quantit…",The Times of India,2026-02-03T07:48:27Z,Negative,0.9100890159606934,0.9100890159606934,0.0899109616875648,https://economictimes.indiatimes.com/news/economy/foreign-trade/indiaus-trade-deal-the-elephant-in-the-room-everyone-is-watching/articleshow/127879844.cms,1,0.9985257983207703,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,"Asian shares surge, led by records in Japan and South Korea, as markets regain momentum","Asian shares have surged, led by a nearly 7% jump in South Korea's benchmark to a record close",ABC News,2026-02-03T07:33:52Z,Positive,0.9846263527870178,0.0153735820204019,0.9846263527870178,https://abcnews.go.com/Business/wireStory/asian-shares-surge-led-records-japan-south-korea-129802197,1,0.9690462350845337,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,India’s Top Adviser Sees Growth Beating Forecast After US Deal,"India’s economy could grow even faster than the government’s earlier forecast after the US substantially lowered tariffs on Indian goods, the country’s chief economic adviser said.",Financial Post,2026-02-03T07:33:35Z,Positive,0.8932338356971741,0.1067662015557289,0.8932338356971741,https://financialpost.com/pmn/business-pmn/indias-top-adviser-sees-growth-beating-forecast-after-us-deal,1,0.997610330581665,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,"Asian shares surge, led by records in Japan, S Korea, as markets regain momentum","Asian shares surged on Tuesday, led by a nearly 7% jump in South Korea’s benchmark and a 3.9% rally in Tokyo that took the Nikkei 225 to a record as investors bought tech-related shares. Markets are awaiting earnings reports from major companies to gauge the …",Japan Today,2026-02-03T07:14:07Z,Positive,0.973559021949768,0.0264410190284252,0.973559021949768,https://japantoday.com/category/business/asian-shares-surge-as-markets-regain-momentum-after-recent-volatility,1,0.9893772602081299,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,"Before gold and silver crashed, hedge funds were already making a quiet move","Pre-metals crash, hedge funds rotated out of silver and gold and into energy.",Business Insider,2026-02-03T07:07:11Z,Negative,0.7082478404045105,0.7082478404045105,0.2917520999908447,https://www.businessinsider.com/gold-price-silver-price-today-hedge-funds-rotation-market-crash-2026-2,1,0.9998078942298889,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,Explained: How Reliance Industries benefits from India‑US trade deal and why the stock went up 7%,Reliance Industries’ shares rose after a new India‑US trade deal cut tariffs to 18% and opened the possibility of Venezuelan crude resuming to India. Reliance’s heavy crude processing capacity positions it as a key beneficiary amid shifting global oil sourcin…,The Times of India,2026-02-03T07:04:40Z,Positive,0.9907213449478148,0.0092786233872175,0.9907213449478148,https://economictimes.indiatimes.com/markets/stocks/news/explained-how-reliance-industries-benefits-from-indiaus-trade-deal-and-why-the-stock-went-up-7/articleshow/127878871.cms,1,0.9860225915908813,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,"India-US trade deal lifts a dark prong of global uncertainty, says Revenue Secretary","India-US trade deal: India and the US have reached a breakthrough trade deal, significantly easing global uncertainty for India's trade outlook. The agreement, announced by President Trump, includes a sharp reduction in US tariffs on Indian goods to 18% and w…",The Times of India,2026-02-03T06:42:40Z,Negative,0.956576943397522,0.956576943397522,0.0434230230748653,https://economictimes.indiatimes.com/news/economy/foreign-trade/india-us-trade-deal-lifts-a-dark-prong-of-global-uncertainty-says-revenue-secretary/articleshow/127877899.cms,1,0.9988940358161926,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,Indian refiners seek wind-down period to exit Russian crude oil imports,"Indian refiners will need a wind-down period ​to complete Russian oil deals before imports from that country can be ‌halted, and they have so far not been ordered by the government ​to stop such imports, two refining sources said.",BusinessLine,2026-02-03T06:12:19Z,Negative,0.9734857082366944,0.9734857082366944,0.0265143495053052,https://www.thehindubusinessline.com/markets/commodities/indian-refiners-seek-wind-down-period-to-exit-russian-crude-oil-imports/article70586031.ece,1,0.9983246922492981,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,India's immediate end of Russian oil after US trade deal to be a big disruption: Moody's,"India-US trade deal: India will not immediately halt Russian oil imports despite a new trade deal with the US. Moody's Ratings notes this could disrupt economic growth and increase inflation. However, reduced US tariffs will boost Indian exports, especially t…",The Times of India,2026-02-03T05:59:53Z,Negative,0.9591504335403442,0.9591504335403442,0.0408495776355266,https://economictimes.indiatimes.com/news/economy/foreign-trade/indias-immediate-end-of-russian-oil-after-us-trade-deal-to-be-a-big-disruption-moodys/articleshow/127877100.cms,1,0.9993125200271606,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,Venezuelan oil is key to Trump’s Russia plan. There’s a problem with that | CNN Business,Venezuelan oil is key to Trump’s Russia plan. There’s a problem with that | CNN Businesscnn.com,CNN,2026-02-03T05:40:10Z,Negative,0.9708412289619446,0.9708412289619446,0.0291587654501199,https://www.cnn.com/2026/02/03/business/venezuela-oil-russia-india-trump-tariffs,1,0.9847906231880188,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,"Britain, Japan agree to deepen defence ties; Saudi-Pakistan mutual defence pact won't include Turkey","Tokyo (AFP) Jan 31, 2026

 Britain and Japan agreed to strengthen defence and economic ties, visiting Prime Minister Keir Starmer said on Saturday, after his bid to forge closer links with China drew warnings from US President Donald Trump. 

Starmer noted th…",Spacewar.com,2026-02-03T05:23:29Z,Positive,0.9577211737632751,0.0422787889838218,0.9577211737632751,https://www.spacewar.com/reports/Britain_Japan_agree_to_deepen_defence_and_security_cooperation_999.html,0,0.00015441108553204685,Non-Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,Shooting Protesters from Minneapolis to Tehran,How the Ghost of Renee Nicole Good Haunts His Response to Iran’s Protests,Juancole.com,2026-02-03T05:15:56Z,Negative,0.8525815606117249,0.8525815606117249,0.1474184542894363,https://www.juancole.com/2026/02/shooting-protesters-minneapolis.html,0,9.779138054000214e-05,Non-Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,Crude oil futures decline on reports of US-Iran talks set for Friday,"April Brent oil futures were at $66.02, down by 0.42%, and March crude oil futures on WTI (West Texas Intermediate) were at $61.92, down by 0.35%",BusinessLine,2026-02-03T04:47:57Z,Negative,0.9592971801757812,0.9592971801757812,0.0407028198242187,https://www.thehindubusinessline.com/markets/commodities/crude-oil-futures-decline-on-reports-of-us-iran-talks-set-for-friday/article70586053.ece,1,0.9998260140419006,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,Polling Brutal for Democrats on Immigration Enforcement According A-Rated Pollster,"I was so surprised by this poll that I had to look into the pollster who put it out just to be certain that it wasn't some fly-by-night propaganda outlet. It isn't. Several sites rate Cygnal Polling as having a slight liberal bias in their results, but as a h…",Freerepublic.com,2026-02-03T04:05:43Z,Negative,0.9028107523918152,0.9028107523918152,0.097189262509346,https://freerepublic.com/focus/f-news/4365213/posts,0,0.00017902557738125324,Non-Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,"Q3 Results Today Live: Bajaj Finance, Adani Ports, Adani Enterprises, Solar Ind, Pidilite Ind, Aether Ind, AWL Agri, Bharat Coking Coal to announce Q3 results, Hyundai Motor, Sundaram Finance, PB Fintech, Bajaj Housing Finance, RailTel, Thermax shares in focus","Q3 Results Today, 03rd Feb 2026 Live Updates: Find all the latest Q3 results 2026 updates of Bajaj Finance, Adani Ports and Special Economic Zone, Adani Enterprises, Varun Beverages, Pidilite Industries, Solar Industries India, Aditya Birla Capital, Mankind P…",BusinessLine,2026-02-03T03:59:49Z,Positive,0.6037944555282593,0.3962055444717407,0.6037944555282593,https://www.thehindubusinessline.com/markets/stock-markets/q3-results-today-live-updates-bajaj-finance-adani-ports-adani-enterprises-solar-ind-pidilite-awl-agri-nmdc-bharat-coking-dr-agarwals-hyundai-results-03-feb-2026/article70582678.ece,1,0.9995543360710144,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,Trump administration to create strategic reserve for rare earth elements,$12 billion is to be deployed to create a rare earths stockpile that could counter China’s ability to use its dominance in these elements,BusinessLine,2026-02-03T02:15:48Z,Positive,0.7653404474258423,0.2346595674753189,0.7653404474258423,https://www.thehindubusinessline.com/news/world/trump-administration-to-create-strategic-reserve-for-rare-earth-elements/article70585853.ece,0,0.0002690299297682941,Non-Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,"Oil steady as markets consider possible U.S.-Iran de-escalation, firm dollar","On Tuesday, oil prices held steady amid positive developments regarding U.S.-Iran relations, which are invigorating market sentiments. The strength of the U.S. dollar adds an additional layer to this stability. In an important diplomatic shift, India has anno…",The Times of India,2026-02-03T02:14:05Z,Positive,0.8953211903572083,0.1046787872910499,0.8953211903572083,https://economictimes.indiatimes.com/markets/commodities/news/oil-steady-as-markets-consider-possible-u-s-iran-de-escalation-firm-dollar/articleshow/127874221.cms,1,0.997527539730072,Financial
OIL,Commodity,OIL,KEYWORD_SEARCH,US-India Trade Deal: What Does It Mean For The Indian Stock Market?,"The US-India trade deal is expected to reshape the market, according to BofA and Citi analysts.",Ndtvprofit.com,2026-02-03T01:48:46Z,Positive,0.9934824109077454,0.0065175727941095,0.9934824109077454,https://www.ndtvprofit.com/markets/us-india-trade-deal-china-plus-one-textiles-jewellery-stocks-in-focus-say-brokerages-10935197,1,0.9994695782661438,Financial
